,pChEMBL,Canomicalsmiles
1041,6.0,COCCCNc1cc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)ccc1C
1042,6.0,CCCNc1cc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)ccc1C
1043,6.0,CCNc1cc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)ccc1C
1044,6.0,COc1cccc(Nc2ccnc(Nc3ccc(N)c(C(=O)O)c3)n2)c1S(N)(=O)=O
1045,6.0,COc1cccc(Nc2ccnc(Nc3ccc(N)c(C(F)(F)F)c3)n2)c1S(N)(=O)=O
1046,6.0,CNc1cc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)ccc1Cl
1047,6.0,CNc1cc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)ccc1F
1048,6.0,CNc1cc(Nc2nccc(Nc3cccc(OCCC#N)c3S(N)(=O)=O)n2)ccc1C
1049,6.0,CNc1cc(Nc2nccc(Nc3cccc(OCCOC)c3S(N)(=O)=O)n2)ccc1C
1050,6.0,C#CCOc1cccc(Nc2ccnc(Nc3ccc(C)c(NC)c3)n2)c1S(N)(=O)=O
1051,6.0,C=CCOc1cccc(Nc2ccnc(Nc3ccc(C)c(NC)c3)n2)c1S(N)(=O)=O
1052,6.0,COc1ccc(Nc2nccc(Nc3cccc(OC(F)(F)F)c3S(N)(=O)=O)n2)cc1N(C)C
1053,6.0,COc1ccc(Nc2nccc(Nc3cccc(OC(F)F)c3S(N)(=O)=O)n2)cc1N(C)C
1054,6.0,Cn1ncc2ccc(Nc3nccc(Nc4cccc(OCc5ccccc5)c4S(N)(=O)=O)n3)cc21
1055,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCN(C(C)C)CC4)c4c3C(=O)N(C)C4)n2)c(OC)c1
1056,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCCO)c4)c3n2)cc(OC)c1OC
1057,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCO)c4)c3n2)cc(OC)c1OC
1058,6.0,CCNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1059,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN)c4)c3n2)cc(OC)c1OC
1060,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NC5CC5)c4)c3n2)cc(OC)c1OC
1061,6.0,COC(=O)CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)n1
1062,6.0,CCNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1063,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NCCN)c4)c3n2)cc(OC)c1OC
1064,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC(C)C)c4)c3n2)cc(OC)c1OC
1065,6.0,CNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1066,6.0,CCNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1067,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CC5)c4)c3n2)cc(OC)c1OC
1068,6.0,CNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1069,6.0,CN1CCc2c(N3CCC(N4CCN(C(=O)OC(C)(C)C)CC4)CC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1070,6.0,c1ccc(-n2ccc3cnc(Nc4ccc5cn[nH]c5c4)nc32)nc1
1071,6.0,CCCNS(=O)(=O)c1ccncc1-n1ccc2cnc(Nc3cc(OC)ccc3C)nc21
1072,6.0,CN1CCc2c(N3CCC(N4CCNCC4)CC3)ccc(Nc3nc(Nc4ccccc4F)ncc3Cl)c2C1=O
1073,6.0,CNC(=O)c1cc(N2CCN(C)CC2)ccc1Nc1nc(Nc2cc(N3CC[C@H](N(C)C)C3)ccc2OC)ncc1Cl
1074,6.0,O=C(c1cccc(Nc2ncc3ccn(-c4ccccn4)c3n2)c1)N1CCNCC1
1075,6.0,CCN(CCO)c1ccc(Nc2ncc3ccn(-c4ccccn4)c3n2)c(C)c1
1076,6.0,c1ccc(-n2ccc3cnc(Nc4ccc5nc[nH]c5c4)nc32)nc1
1077,6.0,c1ccc(-n2ccc3cnc(Nc4ccc5c(c4)NCC5)nc32)nc1
1078,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ccc(C(=O)O)nc4)c3n2)c1
1079,6.0,COc1cc(N2CCS(=O)(=O)CC2)ccc1Nc1ncc2ccn(-c3ccccn3)c2n1
1080,6.0,COc1cc(N2CCSCC2)ccc1Nc1ncc2ccn(-c3ccccn3)c2n1
1081,6.0,Cc1ccc(N2CCOCC2)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
1082,6.0,COc1cc(Nc2ncc3c(Cl)cn(-c4ccc(C(=O)O)cc4)c3n2)cc(OC)c1OC
1083,6.0,c1ccc(-n2ccc3cnc(Nc4ccc5cc[nH]c5c4)nc32)nc1
1084,6.0,CCCNS(=O)(=O)c1cccnc1-n1ccc2cnc(Nc3cc(OC)ccc3C)nc21
1085,6.0,COC(=O)CNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1086,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC#N)c4)c3n2)cc(OC)c1OC
1087,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CCCC5)c4)c3n2)cc(OC)c1OC
1088,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCC#N)c4)c3n2)cc(OC)c1OC
1089,6.0,Cc1ccc([N+](=O)O)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
1090,6.0,COc1cc(Nc2ncc3ccn(-c4ccc5c(c4)CC(=O)CC5)c3n2)cc(OC)c1OC
1091,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCN)c4)c3n2)cc(OC)c1OC
1092,6.0,COc1cc(Nc2ncc3c(C(=O)O)cn(-c4ccccn4)c3n2)cc(OC)c1OC
1093,6.0,COc1cc(Nc2nccc(Nc3cccc(S(N)(=O)=O)c3)n2)cc(OC)c1OC
1094,6.0,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)C)CC3)c3c2C(=O)N(C)C3)n1
1095,6.0,COc1cc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc(OC)c1OC
1096,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc3cc[nH]c3c2)n1
1097,6.0,COc1cccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)c1
1098,6.0,NS(=O)(=O)c1cccc(Nc2ccnc(Nc3ccc4cn[nH]c4c3)n2)c1
1099,6.0,COc1cc(Nc2nccc(Nc3cccc(O)c3)n2)cc(OC)c1OC
1100,6.0,COc1cc(Nc2nccc(Nc3ccc(CCO)cc3)n2)cc(OC)c1
1101,6.0,COc1ccc(Nc2nccc(Nc3ccc(C)cc3S(N)(=O)=O)n2)cc1
1102,6.0,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(O)c3)n2)cc1O
1103,6.0,COc1cc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc(OC)c1
1104,6.0,COc1cc(Nc2nccc(Nc3cccc(S(N)(=O)=O)c3)n2)cc(OC)c1
1105,6.0,COc1cc(Nc2nccc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc(OC)c1
1106,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(C)c2)ncc1Br
1107,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C)cc2)ncc1Br
1108,6.0,COc1cc(Nc2nccc(Nc3ccccc3O)n2)cc(OC)c1OC
1109,6.0,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(CO)c2)n1
1110,6.0,c1ccc(Nc2nccc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
1111,6.0,CN1CCCC1Oc1cccc(Nc2nccc(Nc3cccc(O)c3)n2)c1
1112,6.0,CNS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1
1113,6.0,NS(=O)(=O)c1cccc(Nc2ccnc(Nc3ccc4[nH]ncc4c3)n2)c1
1114,6.0,COc1ccc(Nc2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)cc1O
1115,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N(C)C)c2)ncc1Br
1116,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OC(C)C)cc2)ncc1Br
1117,6.0,Oc1ccccc1Nc1ccnc(Nc2cccc(OCCn3cncn3)c2)n1
1118,6.0,COc1ccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)cc1
1119,6.0,COc1ccc(Nc2nccc(Nc3ccccc3O)n2)cc1OCCO
1120,6.0,COc1cc(Nc2nccc(Nc3ccccc3CO)n2)cc(OC)c1OC
1121,6.0,CNS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1
1122,6.0,Oc1cccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)c1
1123,6.0,COc1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1OCCO
1124,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ccc3c2)n1
1125,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1
1126,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc3nn[nH]c3c2)n1
1127,6.0,COc1ccc(Nc2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1O
1128,6.0,NC(=O)c1ccccc1Nc1ccnc(Nc2cccc(N)c2)n1
1129,6.0,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)C)CC3)c3c2C(=O)N(C)CC3)n1
1130,6.0,CN1Cc2c(N3CCC(N4CCCCC4)CC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1131,6.0,CN1CCc2c(N3CCN(C(=O)OC(C)(C)C)CC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1132,6.0,CC(C)N1CCN(c2ccc(Nc3nc(Cl)ncc3Cl)c3c2CCN(C)C3=O)CC1
1133,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCC(N5CCNCC5)CC4)c4c3C(=O)N(C)C4)n2)c(OC)c1
1134,6.0,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCC(N4CCNCC4)CC3)c3c2C(=O)N(C)C3)n1
1135,6.0,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCN(C(C)C)CC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1
1136,6.0,COc1cc(Nc2ncc3c(n2)N(c2cccnc2)C(O)CC3)cc(OC)c1OC
1137,6.0,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C(C)C)CC3)c3c2C(=O)N(C)CC3)n1
1138,6.0,CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)NCC(C)C)n2)c(OC)c1
1139,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)N[C@@H](C)C(=O)O)c4)c3n2)cc(OC)c1OC
1140,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN5CCOCC5)c4)c3n2)cc(OC)c1OC
1141,6.0,CN(C)c1cccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)c1
1142,6.0,CN1Cc2c(N3CCC(O)CC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O
1143,6.0,NS(=O)(=O)c1ccc(Nc2ccnc(Nc3cccc(O)c3)n2)cc1
1144,6.0,COc1cccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)c1
1145,6.0,Oc1cccc(Nc2ccnc(Nc3ccc4cn[nH]c4c3)n2)c1
1146,6.0,Oc1cccc(Nc2ccnc(Nc3ccc4[nH]ncc4c3)n2)c1
1147,6.0,COc1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1OC
1148,6.0,COc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1O
1149,6.0,COc1cc(Nc2ncc3cc(C(=O)O)n(-c4ccccn4)c3n2)cc(OC)c1OC
1150,6.0,COc1cc(Nc2nccc(Nc3ccc4cn[nH]c4c3)n2)cc(OC)c1OC
1151,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)O)n4)c3n2)cc(OC)c1OC
1152,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC#N)n4)c3n2)cc(OC)c1OC
1153,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN)n4)c3n2)cc(OC)c1OC
1154,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN(C)C)n4)c3n2)cc(OC)c1OC
1155,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCC#N)n4)c3n2)cc(OC)c1OC
1156,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCCN)n4)c3n2)cc(OC)c1OC
1157,6.0,CNc1ccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)cc1C(F)(F)F
1158,6.0,CCc1ccc(Nc2nccc(Nc3cccc(OC)c3S(N)(=O)=O)n2)cc1NC
1159,6.0,COc1cccc(Nc2ccnc(Nc3ccc(N)c(C)c3)n2)c1S(N)(=O)=O
1160,6.0,COc1ccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc1OC
1161,6.0,CCc1cccc(Nc2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1S(N)(=O)=O
1162,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C)c(C)c2)ncc1Br
1163,6.0,Oc1ccccc1Nc1ccnc(Nc2cccc(OCCN3CCCCC3)c2)n1
1164,6.0,COc1cc(Nc2ncc(C)c(Nc3cccc(S(N)(=O)=O)c3)n2)cc(OC)c1OC
1165,6.0,CNS(=O)(=O)c1c(C)cccc1Nc1ccnc(Nc2cc(OC)c(OC)c(OC)c2)n1
1166,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1C
1167,6.0,COCCNC(=O)c1ccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc1
1168,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCCn3ccnc3)c2)n1
1169,6.0,COc1cc(Nc2ncc(C)c(Nc3ccccc3S(N)(=O)=O)n2)cc(OC)c1OC
1170,6.0,OCCOc1ccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)cc1
1171,6.0,Oc1ccc(Cl)cc1Nc1ccnc(Nc2cccc(OCCCn3ccnc3)c2)n1
1172,6.0,COc1ccc(Nc2nccc(Nc3cccc(F)c3S(N)(=O)=O)n2)cc1N(C)C
1173,6.0,Oc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCOCC4)c3)n2)c1
1174,6.0,CN1CCCC(Oc2cccc(Nc3nccc(Nc4cccc(O)c4)n3)c2)CC1
1175,6.0,CNS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCn3ccnc3)c2)n1
1176,6.0,COc1cc(Nc2ncc(C)c(Nc3ccc(CCO)cc3)n2)cc(OC)c1OC
1177,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCn3ccnc3)c2)n1
1178,6.0,Oc1cccc(Nc2ccnc(Nc3cccc(OCCN4CCCCC4)c3)n2)c1
1179,6.0,CCCCNS(=O)(=O)c1cccc(Nc2nccc(Nc3ccc(CCO)cc3)n2)c1
1180,6.0,COc1ccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc1OCCn1ccnc1
1181,6.0,COc1cc(Nc2ncc(Br)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)cc(OC)c1OC
1182,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)c(OC)c2)ncc1I
1183,6.0,CNS(=O)(=O)c1ccccc1Nc1ccnc(Nc2ccc(OC)c(OCCn3ccnc3)c2)n1
1184,6.0,COc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)NC3CC3)n2)cc(OC)c1OC
1185,6.0,COc1ccc(Nc2ccnc(Nc3cccc(OC4CCCN(C)CC4)c3)n2)cc1O
1186,6.0,COc1ccc(Nc2nccc(Nc3cccc(C)c3S(N)(=O)=O)n2)cc1OCCO
1187,6.0,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(OCCn4ccnc4)c3)n2)cc1O
1188,6.0,CNS(=O)(=O)c1cccc(Nc2nc(Nc3cc(OC)c(OC)c(OC)c3)ncc2C)c1
1189,6.0,Cc1cnc(Nc2cccc(OCCn3ccnc3)c2)nc1Nc1ccccc1S(N)(=O)=O
1190,6.0,COc1cc(Nc2ncc(Br)c(Nc3cccc(S(N)(=O)=O)c3)n2)cc(OC)c1OC
1191,6.0,Oc1ccccc1Nc1ccnc(Nc2cccc(OCCN3CCOCC3)c2)n1
1192,6.0,COc1cc(Nc2nccc(Nc3cc(C)ccc3S(N)(=O)=O)n2)cc(OC)c1OC
1193,6.0,Cc1ccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)c(S(N)(=O)=O)c1
1194,6.0,COc1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1OCCCn1ccnc1
1195,6.0,COc1cc(Nc2nccc(Nc3ccccc3C(=O)NO)n2)cc(OC)c1OC
1196,6.0,Cc1cnc(Nc2ccc3[nH]nnc3c2)nc1Nc1ccccc1S(N)(=O)=O
1197,6.0,COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3O)n2)cc1OCCO
1198,6.0,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(OCCO)c3)n2)cc1O
1199,6.0,CNS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cc(OC)c(OC)c(OC)c2)n1
1200,6.0,COc1cc(Nc2nccc(Nc3ccc([N+](=O)[O-])cc3O)n2)cc(OC)c1OC
1201,6.0,COc1cc(Nc2nccc(Nc3cccc(O)c3)n2)cc(O)c1C(=O)O
1202,6.0,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(N3CCOCC3)c2)n1
1203,6.0,CN1CCCC1Oc1cccc(Nc2nccc(Nc3cc(Cl)ccc3O)n2)c1
1204,6.0,COc1cc(Nc2nccc(Nc3ccc(N(C)C(C)=O)cc3)n2)cc(OC)c1OC
1205,6.0,COc1cc(Nc2nccc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc(OC)c1OC
1206,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C)c(OC)c2)ncc1Br
1207,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C)cc(C)c2)ncc1Br
1208,6.0,COc1cc(Nc2nccc(Nc3cc(Cl)ccc3O)n2)cc(OC)c1OC
1209,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(OC(C)C)c2)ncc1Br
1210,6.0,OCCc1ccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)cc1
1211,6.0,COc1ccc(Nc2nccc(Nc3ccccc3O)n2)cc1OCCCn1ccnc1
1212,6.0,NS(=O)(=O)c1ccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)cc1
1213,6.0,COc1ccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc1OCCO
1214,6.0,COc1ccc(Nc2nccc(Nc3cccc(S(N)(=O)=O)c3)n2)cc1OCCO
1215,6.0,COc1cccc(Nc2ccnc(Nc3cccc(OCCO)c3)n2)c1S(N)(=O)=O
1216,6.0,CN1CCCC(Oc2cccc(Nc3nccc(Nc4ccccc4O)n3)c2)CC1
1217,6.0,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCn3cncn3)c2)n1
1218,6.0,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br
1219,6.0,COc1ccc(Nc2nccc(Nc3cccc(C)c3S(N)(=O)=O)n2)cc1N(C)C
1220,6.0,COc1cc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc(OC)c1O
1221,6.0,COc1ccc(Nc2nccc(Nc3ccccc3O)n2)cc1OCCn1ccnc1
1222,6.0,Oc1ccc(Cl)cc1Nc1ccnc(Nc2cccc(OCCn3cncn3)c2)n1
1223,6.0,COc1cc(Nc2nccc(Nc3cc(C)cc(C)c3O)n2)cc(OC)c1OC
1224,6.0,COc1ccc(Nc2nccc(Nc3cccc(O)c3)n2)cc1OCCn1ccnc1
1225,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NC5CCC(N)CC5)c4)c3n2)cc(OC)c1OC
1226,6.0,COc1cc(Nc2ncc3ccn(-c4ccc(C)c(C)c4)c3n2)cc(OC)c1OC
1227,6.0,COc1cccc(Cn2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1228,6.0,C=Cc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1
1229,6.0,C=Cc1ccccc1-n1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21
1230,6.0,COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cn1
1231,6.0,COc1cc(Nc2ncc3ccn(-c4ccc(Cl)nc4)c3n2)cc(OC)c1OC
1232,6.0,COc1cc(Nc2ncc3ccn(-c4ccc(F)nc4)c3n2)cc(OC)c1OC
1233,6.0,Cc1ccc(OCC2CC2)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
1234,6.0,COC(=O)c1ccc(-n2ccc3cnc(Nc4cc(OC)ccc4C)nc32)cc1
1235,6.0,COC(=O)c1ccccc1-n1ccc2cnc(Nc3cc(OC)ccc3C)nc21
1236,6.0,COc1cc(C)c(Nc2ncc3ccn(-c4ccnc(Cl)c4)c3n2)cc1OC
1237,6.0,C=Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1238,6.0,CCc1ccccc1Cn1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21
1239,6.0,COc1cc(Nc2ncc3ccn(-c4cccc([N+](=O)[O-])c4C)c3n2)cc(OC)c1OC
1240,6.0,COc1cc(Nc2ncc3ccn(-c4cc(C)ccc4[N+](=O)[O-])c3n2)cc(OC)c1OC
1241,6.0,COc1cc(Nc2ncc3c(n2)N(c2ccccn2)C(O)C3O)cc(OC)c1OC
1242,6.0,COc1cc(Nc2ncc3ccn(-c4cccc5cccnc45)c3n2)cc(OC)c1OC
1243,6.0,COc1cc(Nc2ncc3ccn(-c4cccc5ccccc45)c3n2)cc(OC)c1OC
1244,6.0,COc1ccccc1Cn1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21
1245,6.0,CNS(=O)(=O)c1ccccc1-n1ccc2cnc(Nc3cc(OC)ccc3C)nc21
1246,6.0,CNS(=O)(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)ccc4C)nc32)c1
1247,6.0,COc1cc(Nc2ncc3ccn(-c4cc(C)cc(C)c4)c3n2)cc(OC)c1OC
1248,6.0,CCCCOc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1
1249,6.0,COc1ccc(Nc2ncc3ccn(-c4ccncc4)c3n2)c(C)c1
1250,6.0,CCOc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1
1251,6.0,COc1ccc(C)c(Nc2ncc3ccn(Cc4cccnc4)c3n2)c1
1252,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ccc(C)cn4)c3n2)c1
1253,6.0,Cc1ccc(O)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
1254,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4cccnc4)c3n2)c1
1255,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ccncc4)c3n2)c1
1256,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4nccs4)c3n2)c1
1257,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4cccs4)c3n2)c1
1258,6.0,Cc1cccc(Nc2ncc3ccn(-c4ccccn4)c3n2)c1C
1259,6.0,c1ccc(-n2ccc3cnc(Nc4cccc5[nH]ccc45)nc32)nc1
1260,6.0,COc1ccc(Nc2ncc3ccn(-c4ccc(OC)nc4)c3n2)c(C)c1
1261,6.0,COc1cc(C)c(Nc2ncc3ccn(-c4ccc(C)cn4)c3n2)cc1OC
1262,6.0,COc1cc(Nc2ncc3ccn(-c4ncccn4)c3n2)cc(OC)c1OC
1263,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ncccc4[N+](=O)[O-])c3n2)c1
1264,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ccc(OC)nc4)c3n2)c1
1265,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ccc(Cl)nc4)c3n2)c1
1266,6.0,COc1ccc(Nc2ncc3ccn(-c4ccc(Cl)nc4)c3n2)c(C)c1
1267,6.0,COc1ccc(Nc2ncc3ccn(-c4ccnc(Cl)c4)c3n2)c(C)c1
1268,6.0,COc1ccc(C)c(Nc2ncc3ccn(-c4ccnc(Cl)c4)c3n2)c1
1269,6.0,COc1cc(Nc2ncc3ccn(-c4ccc(C)c([N+](=O)[O-])c4)c3n2)cc(OC)c1OC
1270,6.0,CCOCCCNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1271,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NCCCO)c4)c3n2)cc(OC)c1OC
1272,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)N5CCOCC5)c4)c3n2)cc(OC)c1OC
1273,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCCN)c4)c3n2)cc(OC)c1OC
1274,6.0,CCCNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1275,6.0,COC(=O)CCNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1
1276,6.0,COc1cc(Nc2ncc3ccn(-c4ccccc4C(=O)NCCCCN(C)C)c3n2)cc(OC)c1OC
1277,6.0,Cc1ccc(-n2c(C)c3c(C)nnc(C)c3c2C)cc1Nc1ncc2ccn(-c3ccccn3)c2n1
1278,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CCC5)c4)c3n2)cc(OC)c1OC
1279,6.0,COc1cc(Nc2ncc3ccn(-c4ccc(NC(C)=O)c(C(=O)O)c4)c3n2)cc(OC)c1OC
1280,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NCCNC(C)=O)c4)c3n2)cc(OC)c1OC
1281,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CCC(N)CC5)c4)c3n2)cc(OC)c1OC
1282,6.0,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCCCN(C)C)c4)c3n2)cc(OC)c1OC
