,ID,Canomicalsmiles,pChEMBL
854,1321,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCC(C)(C(N)=O)C3)cc2OC)ncc1Cl,0
855,1068,CNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,0
856,1218,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,0
857,154,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2OC)ncc1Cl,1
858,595,CCCOCCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
859,20,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(N4CCCCC4)CC3)cc2OC)ncc1Cl,1
860,550,CN(CCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)c1ccccc1,0
861,702,CCOc1cc2c(cc1OC)c(-c1ccc(O)c(Cl)c1)nc1[nH]nc(C)c12,0
862,159,CCC(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,1
863,147,CCCOc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC)n1,1
864,594,CC(C)(C)c1ccc(OCC(=O)NCc2nc(C(=O)NCCc3cccc(Cl)c3)cs2)cc1,0
865,195,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCOCC3)cc2C)ncc1Br,1
866,963,CNC(=O)c1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,0
867,163,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN4CCOC[C@H]4C3)cc2OC)ncc1Cl,1
868,841,Cn1ncc2ccc(Nc3nccc(Nc4cccc(OCC(F)=C(F)F)c4S(N)(=O)=O)n3)cc21,0
869,1301,COc1cc(Nc2ncc3ccn(-c4cccc(CCc5nnn[nH]5)c4)c3n2)cc(OC)c1OC,0
870,110,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(C#N)CC3)cc2OC)ncc1Br,1
871,776,CC(C)NC(=O)C1CCC(n2/c(=N/C(=O)NC3CCCCC3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,0
872,1335,COc1cc(OCCCN2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1,0
873,68,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCNCC3)cc2OC)ncc1Br,1
874,1499,COC(=O)c1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2.O=C(O)C(F)(F)F,0
875,1597,Cl.O=C(Nc1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2)C1CCC1,0
876,1160,COc1ccc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc1OC,0
877,692,COCC(Nc1nc(Nc2cc(C)[nH]n2)nc(N2CCC(OC)CC2)n1)c1ncc(F)cc1F,0
878,1651,CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C(=O)NCCN3CCN(C)CC3)nc3ccccc23)ncc1Cl,0
879,44,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCCC(C(N)=O)C3)ccc2OC)ncc1Cl,1
880,540,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2cccc(Cl)c2)co1,0
881,1312,COc1ccc(Nc2nccc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1OCCn1ccnc1,0
882,839,COCCOc1cc(Nc2nccc(Nc3cccc(OC(F)(F)F)c3S(N)(=O)=O)n2)ccc1OC,0
883,190,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OCCN3CCN(C)CC3)ccc2OC)ncc1Cl,1
884,1609,NC(=O)[C@H]1CC[C@H](n2c(=NC(=O)c3ccc(F)cc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,0
885,1339,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC[C@](C)(C(N)=O)C3)cc2OC)ncc1Cl,0
886,167,CC(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2F)ncc1Cl,1
887,503,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCc2cccs2)co1,0
888,546,O=C(CNC(=O)c1ccc([N+](=O)[O-])cc1)NCc1nc(C(=O)NCCc2cccc(Cl)c2)cs1,0
889,140,CNC(=O)c1cc(F)ccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1
890,1134,COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCC(N4CCNCC4)CC3)c3c2C(=O)N(C)C3)n1,0
891,282,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)c(OC)cc2C)ncc1Br,1
892,605,CC(C)C(C)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
893,168,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCCC3=O)cc2OC)ncc1Cl,1
894,145,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2OC)ncc1Cl,1
895,570,NC(=O)C(NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)c1ccccc1,0
896,1210,OCCc1ccc(Nc2ccnc(Nc3cccc(OCCn4ccnc4)c3)n2)cc1,0
897,693,Clc1cnc2nc1Nc1cccc(c1)CCCc1cccc(c1)N2,0
898,1369,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1,0
899,172,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1,1
900,1025,CNc1cc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)ccc1Cl,0
901,237,COc1cc(F)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(C)(=O)=O)n1,1
902,142,CCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCN(C)CC3)cc2OC)ncc1Cl,1
903,32,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(C(N)=O)CC3)cc2OC)ncc1Br,1
904,478,N#C[C@]1(c2ccccn2)C[C@H](n2c(NC(=O)c3ccc(F)cc3)nc3cnc(OCCN4CCCCC4)cc32)C1,1
905,366,CN1CCN(c2ccc(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2)CC1,1
906,1591,CCOc1ccccc1CNC(=O)c1coc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
907,936,CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCN(C(C)C)CC4)c4c3C(=O)N(C)C4)n2)c(OC)c1,0
908,211,CNS(=O)(=O)c1cc(F)ccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Br,1
909,31,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OCCCN3CCOCC3)ccc2OC)ncc1Br,1
910,643,NC(=O)[C@H](Cc1ccccc1)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
911,924,CC(C)NC(=O)[C@H]1CC[C@@H](n2c(=NC(=O)c3ccc(F)cc3F)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,0
912,381,C[C@@H](Oc1cc(-c2ccc([C@H]3CO[C@H]4[C@@H]3OC[C@H]4O)nc2)cnc1N)c1cc(Cl)ccc1Cl,1
913,479,O=C(/N=c1\[nH]c2ccc(CN3CCCCC3)cc2n1[C@H]1CC[C@@H](CO)CC1)c1ccc(F)cc1,1
914,668,COc1ccc(CCNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1OC,0
915,311,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(OC)ccc2OCCOC)ncc1Br,1
916,1304,CCCNC(=O)Cc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,0
917,272,COc1cc(Nc2ncc3c(n2)N(c2ccccn2)C(=O)CC3)cc(OC)c1OC,1
918,1058,CCNC(=O)CCc1cccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)c1,0
919,1151,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)O)n4)c3n2)cc(OC)c1OC,0
920,1400,CNC(=O)c1cc(N2CCN(C)CC2)ccc1Nc1nc(Nc2cc(N3CCOCC3)ccc2OC)ncc1Cl,0
921,98,COc1cc(NCC(C)(C)CO)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,1
922,629,C[C@H](NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)C1CCCCC1,0
923,484,COc1cc(Nc2nccc(Nc3ccccc3S(=O)(=O)N(C)C)n2)cc(OC)c1OC,0
924,739,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NCCCN)c4)c3n2)cc(OC)c1OC,0
925,698,COc1cc(-c2nc3[nH]nc(C)c3c3cc(OC)c(OC)cc23)ccc1O,0
926,1451,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(O)CC3)ccc2OC)ncc1Br,0
927,57,Cc1ccc(-c2ccncc2)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,1
928,300,COc1cc(-n2cncn2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C2CC2)n1,1
929,608,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)N2CCN(c3c(Cl)cncc3Cl)CC2)cs1,0
930,1387,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1,0
931,1530,COc1cccc(CNC(=O)c2coc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)c1OC,0
932,121,COc1cc(OC2CCN(C)C2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,1
933,1022,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)NC5CCCC5)c4)c3n2)cc(OC)c1OC,0
934,874,COc1cc(Nc2nccc(Nc3ccccc3S(N)(=O)=O)n2)cc(OC)c1OC,0
935,406,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1
936,1133,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCC(N5CCNCC5)CC4)c4c3C(=O)N(C)C4)n2)c(OC)c1,0
937,918,COc1cc(C(=O)N=c2[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@@H](C(=O)NC(C)C)CC2)ccc1F,0
938,714,CCOc1cc2c(cc1OC)c(-c1ccc(O)cc1)nc1[nH]nc(C)c12,0
939,1330,COc1cc(OCCN2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1,0
940,229,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2OC)ncc1Br,1
941,368,CCC(C)n1c2cc(N3CCN(C)CC3)c(OC)cc2c(=O)c2c3ccc(C#N)cc3[nH]c21,1
942,62,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,1
943,1208,COc1cc(Nc2nccc(Nc3cc(Cl)ccc3O)n2)cc(OC)c1OC,0
944,1116,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OC(C)C)cc2)ncc1Br,0
945,37,COc1c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)NC(C)C)n2)ccc(OC2CCN(C)CC2)c1F,1
946,1656,CC(C)CN1CCC(n2c(=NC(=O)c3ccccc3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,0
947,505,CC1CCC(NC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)CC1,0
948,583,Cc1ccc(CCNC(=O)c2csc(CNC(=O)COc3ccc(OC(F)(F)F)cc3)n2)cc1C,0
949,1457,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCCCC3)ccc2OC)ncc1Br,0
950,829,CNc1ccc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)cc1OC,0
951,764,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC(C(=O)O)C(C)(C)C)c4)c3n2)cc(OC)c1OC,0
952,1447,COc1ccc(C(N)=O)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)NCC(C)C)n1,0
953,179,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1,1
954,1114,COc1ccc(Nc2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)cc1O,0
955,109,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(O)CC3)ccc2OC)ncc1Cl,1
956,1572,COCCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
957,1187,COc1ccc(Nc2ccnc(Nc3ccc(OC)c(OCCn4ccnc4)c3)n2)cc1O,0
958,1509,COc1ccc(-c2nc3[nH]nc(C)c3c3cc(OCC4CCN(C)CC4)c(OC)c(F)c23)cc1Cl,0
959,801,NS(=O)(=O)c1c(Nc2ccnc(Nc3cccc(OCCN4CCCCC4)c3)n2)ccc2c1CCC2,0
960,1048,CNc1cc(Nc2nccc(Nc3cccc(OCCC#N)c3S(N)(=O)=O)n2)ccc1C,0
961,360,CC(=O)N[C@H]1CCN(c2nc(Nc3cc(C)[nH]n3)nc(N[C@@H](C)c3ncc(F)cn3)n2)C1,1
962,442,C[C@H](O)CN1CCN(c2cc(F)c(Nc3ncc4ccc(-c5ccccc5N(C)S(C)(=O)=O)n4n3)cc2F)CC1,1
963,1273,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCCN)c4)c3n2)cc(OC)c1OC,0
964,879,NS(=O)(=O)c1c(Nc2ccnc(Nc3ccc4cc[nH]c4c3)n2)ccc2c1OCCO2,0
965,695,Clc1cnc2nc1Nc1cccc(c1)COCc1cccc(c1)N2.O=C(O)C(F)(F)F,0
966,74,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(NC)C3)cc2OC)ncc1Cl,1
967,757,CCOc1cccc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)c1,0
968,1574,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccccc2)co1,0
969,585,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCCSCc2ccco2)cs1,0
970,1446,COc1ccc(N2CCOCC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)N(C)C)n1,0
971,387,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2cc1N1CCC(N2CCOCC2)CC1,1
972,1142,CN1Cc2c(N3CCC(O)CC3)ccc(Nc3nc(Cl)ncc3Cl)c2C1=O,0
973,152,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(OCCOC)CC3)cc2OC)ncc1Cl,1
974,612,CC(C)[C@H](C)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
975,396,CC(Oc1cc(-c2ccc(C3CNCCC3O)nc2)cnc1N)c1c(F)ccc(F)c1Cl,1
976,132,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)CC3)n1,1
977,519,Cc1ccsc1CNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
978,261,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(N(C)C)c2C)ncc1Br,1
979,209,CCNC1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)NC(C)C)n3)c(OC)c2)C1,1
980,1474,O=S(=O)(NCCO)c1ccccc1Nc1ccnc(Nc2cccc(OCCn3ccnc3)c2)n1,0
981,1512,Cc1n[nH]c2nc(-c3cn(C)c(=N)s3)c3c(F)cc(O)c(F)c3c12,0
982,573,CCCCOCCCNC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
983,443,CN1CCN(c2ccc3cc2CCc2cccc(c2)Nc2nc(ncc2Cl)N3)CC1,1
984,509,O=C(Cc1ccc2ccccc2c1)NCc1nc(C(=O)NCCc2ccccc2F)cs1,0
985,1287,COc1cc(Nc2ncc3ccn(-c4ccccc4C(=O)N(CCO)CCO)c3n2)cc(OC)c1OC,0
986,508,O=C(NCc1nc(C(=O)NCCc2cccc(Cl)c2)cs1)N[C@@H]1C[C@H]1c1ccccc1,0
987,1238,CCc1ccccc1Cn1ccc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21,0
988,1571,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NC2CCCC2)cs1,0
989,1412,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2S(=O)(=O)CCC3)n1,0
990,25,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C(=O)N3CCN(C(C)=O)CC3)cc2OC)ncc1Cl,1
991,1344,COc1ccc(N2CCN(C)CC2)cc1Nc1ncc(Br)c(Nc2ccccc2S(=O)(=O)NC(C)C)n1,0
992,860,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Br,0
993,878,CCN1CCc2ccc(Nc3nccc(Nc4ccc5c(c4S(N)(=O)=O)OCCO5)n3)cc21,0
994,1075,CCN(CCO)c1ccc(Nc2ncc3ccn(-c4ccccn4)c3n2)c(C)c1,0
995,836,COc1ccc(Nc2nccc(Nc3cccc(OCC(F)=C(F)F)c3S(N)(=O)=O)n2)cc1N(C)C,0
996,975,CC(C)c1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
997,451,CN1CCN(C(=O)[C@H]2CC[C@@H](n3/c(=N/C(=O)c4ccc(F)cc4)[nH]c4ccc(CN5CCOCC5)cc43)CC2)CC1,1
998,515,CC(C)CCCC(C)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
999,816,C=C(Cl)COc1cccc(Nc2ccnc(Nc3ccc(OC)c(N(C)C)c3)n2)c1S(N)(=O)=O,0
1000,1302,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCC(=O)O)c4)c3n2)cc(OC)c1OC,0
1001,1622,CC(C)NC(=O)C1CCC(n2/c(=N/C(=O)c3cccc(S(C)(=O)=O)c3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1.O=C(O)C(F)(F)F,0
1002,891,C=CCNS(=O)(=O)c1cccc(C(=O)N=c2[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@H](C(=O)NC(C)C)CC2)c1,0
1003,1272,COc1cc(Nc2ncc3ccn(-c4cccc(CC(=O)N5CCOCC5)c4)c3n2)cc(OC)c1OC,0
1004,1281,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NC5CCC(N)CC5)c4)c3n2)cc(OC)c1OC,0
1005,173,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(C(=O)N3CCN(C)CC3)ccc2OC)ncc1Br,1
1006,325,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)OCCOc2ccc(F)cc21,1
1007,780,CC(C)NC(=O)C1CCC(n2/c(=N/C(=O)c3nccs3)[nH]c3cnc(OCCN4CCCCC4)cc32)CC1,0
1008,1654,CC(C)Oc1cc2c(cc1Nc1nc(Nc3ccccc3S(=O)(=O)C(C)C)c3cn[nH]c3n1)C(=O)N(C1CCNCC1)C2,0
1009,1576,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccco2)cs1,0
1010,1338,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC[C@@](C)(C(N)=O)C3)cc2OC)ncc1Cl,0
1011,1168,NS(=O)(=O)c1ccccc1Nc1ccnc(Nc2cccc(OCCCn3ccnc3)c2)n1,0
1012,934,C=CCNS(=O)(=O)c1cccc(C(=O)N=c2[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@@H](C(=O)NC(C)C)CC2)c1,0
1013,485,CS(=O)(=O)Nc1ccc2cc1CCc1cccc(c1)Nc1ncc(Cl)c(n1)N2.O=C(O)C(F)(F)F,0
1014,447,COc1cc(C(=O)/N=c2\[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@@H](C(=O)NC(C)C)CC2)ccc1F,1
1015,427,CC(Oc1cc(-c2ccc(C3CCNCC3O)nc2)cnc1N)c1cc(Cl)ccc1C(F)(F)F,1
1016,1248,CCCCOc1ccc(C)c(Nc2ncc3ccn(-c4ccccn4)c3n2)c1,0
1017,791,Cc1n[nH]c(C2CCC(n3/c(=N/C(=O)c4cccc(F)c4)[nH]c4ccc(CO)cc43)CC2)n1,0
1018,430,C[C@@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)NC(=O)COc2ccc(F)cc21,1
1019,1101,COc1ccc(Nc2nccc(Nc3ccc(C)cc3S(N)(=O)=O)n2)cc1,0
1020,125,CNC(=O)c1ccccc1Nc1nc(Nc2cc(N3CCC(NC)C3)ccc2OC)ncc1Cl,1
1021,316,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OC3CCN(C)C3)cc2OC)ncc1Cl,1
1022,597,CCC(NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1)c1ccccc1,0
1023,1010,CCNc1ccc(Nc2nccc(Nc3ccc4c(c3S(N)(=O)=O)OCCO4)n2)cc1C,0
1024,1135,COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCN(C(C)C)CC4)c4c3C(=O)N(C)CC4)n2)c(OC)c1,0
1025,978,CCc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
1026,480,CC(Oc1cc(-c2ccc(C3CNC[C@H](O)C3)nc2)cnc1N)c1cc(Cl)ccc1C(F)(F)F,0
1027,369,CC1NCCc2cc(-c3cnc(N)c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c3)ccc21,1
1028,477,C=CCNS(=O)(=O)c1cccc(C(=O)/N=c2\[nH]c3cnc(OCCN4CCCCC4)cc3n2[C@H]2CC[C@H](C(=O)NC(C)C)CC2)c1,1
1029,1352,COc1cc(OC2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2cccc3c2C(=O)N(C)C3)n1,0
1030,105,CNC(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Cl,1
1031,431,COc1cc(N2CCN(C[C@H](C)O)CC2)c(F)cc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,1
1032,950,COc1cc(Nc2ncc3ccn(CCc4cccnc4)c3n2)cc(OC)c1OC,0
1033,1153,COc1cc(Nc2ncc3ccn(-c4cccc(C(=O)NCCN)n4)c3n2)cc(OC)c1OC,0
1034,330,CCc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C3CCC3)c2cc1N1CCN(C)CC1,1
1035,107,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(OCC3CCN(C)CC3)cc2OC)ncc1Cl,1
1036,1260,COc1ccc(Nc2ncc3ccn(-c4ccc(OC)nc4)c3n2)c(C)c1,0
1037,133,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(NC)C3)cc2OC)ncc1Cl,1
1038,1195,COc1cc(Nc2nccc(Nc3ccccc3C(=O)NO)n2)cc(OC)c1OC,0
1039,224,CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(F)ccc2Cl)ncc1Br,1
1040,961,COc1cc(Nc2ncc3ccn(-c4ccnc(Cl)n4)c3n2)cc(OC)c1OC,0
1041,1385,COc1cc(F)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCN(C)CC3)c3c2C(=O)N(C)CC3)n1,0
1042,853,NC1CCN(c2ccc(Nc3nccc(Nc4ccccc4C(=O)O)n3)cc2)CC1,0
1043,1450,CCN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OC)ncc1Cl,0
1044,414,O=C(/N=c1\[nH]c2ccc(CN3CCCCC3)cc2n1C12CC3CC(CC(C3)C1)C2)c1ccccc1,1
1045,986,COc1ccccc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
1046,410,CC(Oc1cc(-c2ccc(C3(O)CCOCC3)nc2)cnc1N)c1c(Cl)cccc1Cl,1
1047,425,O=C(/N=c1\[nH]c2ccc(CN3CCOCC3)cc2n1[C@H]1CC[C@@H](C(=O)NO)CC1)c1ccc(F)cc1,1
1048,1277,Cc1ccc(-n2c(C)c3c(C)nnc(C)c3c2C)cc1Nc1ncc2ccn(-c3ccccn3)c2n1,0
1049,555,CC(CCc1ccccc1)NC(=O)c1csc(CNC(=O)COc2ccc(OC(F)(F)F)cc2)n1,0
1050,1540,O=C(COc1ccc(OC(F)(F)F)cc1)NCc1nc(C(=O)NCc2ccc(Cl)c(Cl)c2)co1,0
1051,1018,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCC(C)C)c4)c3n2)cc(OC)c1OC,0
1052,1282,COc1cc(Nc2ncc3ccn(-c4cccc(CCC(=O)NCCCN(C)C)c4)c3n2)cc(OC)c1OC,0
1053,212,CCCS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)ncc1Cl,1
1054,1329,CC(C)NS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2OCC2CC2)ncc1Cl,0
1055,790,COC(=O)C1CCC(n2/c(=N/C(=O)c3cccc(C(F)(F)F)c3)[nH]c3ccc(CO)cc32)CC1,0
1056,1202,O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(N3CCOCC3)c2)n1,0
1057,1095,COc1cc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc(OC)c1OC,0
1058,276,COc1cc(Nc2ncc3c(n2)N(c2ccccn2)C(=O)C3)cc(OC)c1OC,1
1059,398,CC(Oc1cc(-c2ccc(N3CCNCC3)nc2)cnc1N)c1cc(Cl)ccc1Cl,1
1060,1071,CCCNS(=O)(=O)c1ccncc1-n1ccc2cnc(Nc3cc(OC)ccc3C)nc21,0
1061,830,Cn1ncc2ccc(Nc3nccc(Nc4cccc(OC(F)(F)F)c4S(N)(=O)=O)n3)cc21,0
1062,400,CC(Oc1cc(-c2ccc(C3CO[C@@H]4[C@H](O)CO[C@H]34)nc2)cnc1N)c1cc(Cl)ccc1Cl,1
1063,1341,COCCNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,0
1064,189,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)N2CCCC2)n1,1
1065,319,COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1
1066,1203,CN1CCCC1Oc1cccc(Nc2nccc(Nc3cc(Cl)ccc3O)n2)c1,0
1067,1100,COc1cc(Nc2nccc(Nc3ccc(CCO)cc3)n2)cc(OC)c1,0
